ride_id,rideable_type,started_at,ended_at,trip_duration,day_of_week,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
7F212992A4656C6E,electric_bike,4/3/2025 19:26,4/3/2025 19:31,0:05:09,2,,,Orleans St & Chestnut St (NEXT Apts),620,41.89,-87.64,41.898203,-87.637536,casual
FF06041F3EB3D034,electric_bike,18/3/2025 15:26,18/3/2025 15:32,0:05:33,2,,,Orleans St & Chestnut St (NEXT Apts),620,41.89,-87.64,41.898203,-87.637536,casual
763085E2E37F205F,electric_bike,9/3/2025 9:47,9/3/2025 9:50,0:02:55,7,Campbell Ave & Montrose Ave,15623,Francisco Ave & Montrose Ave,446,41.961524,-87.691177,41.9610471,-87.700901,member
3BA3E60D52343BE1,electric_bike,27/3/2025 19:43,27/3/2025 19:48,0:04:44,4,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.64,41.88871604,-87.64444785,member
CBF2159E0B5FEE98,electric_bike,14/3/2025 17:06,14/3/2025 17:10,0:04:40,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
4F6D8BD570EB74BC,electric_bike,27/3/2025 17:19,27/3/2025 17:25,0:05:28,4,,,Hoyne Ave & Balmoral Ave,655,41.97,-87.68,41.979851,-87.681932,member
FFE12CD96293B2C0,electric_bike,20/3/2025 15:41,20/3/2025 15:47,0:05:33,4,,,Orleans St & Chestnut St (NEXT Apts),620,41.89,-87.64,41.898203,-87.637536,member
A9277FE104CB1002,electric_bike,14/3/2025 18:57,14/3/2025 18:59,0:02:08,5,,,Hoyne Ave & Balmoral Ave,655,41.98,-87.68,41.979851,-87.681932,member
5D37EE5A35C481AC,electric_bike,29/3/2025 22:33,29/3/2025 22:43,0:09:42,6,,,Desplaines St & Kinzie St,TA1306000003,41.9,-87.67,41.88871604,-87.64444785,member
B4689A48B62C54C3,electric_bike,21/3/2025 11:39,21/3/2025 11:50,0:11:04,5,,,Hoyne Ave & Balmoral Ave,655,41.96,-87.68,41.979851,-87.681932,member
5B0EBEAEBE07D72B,electric_bike,26/3/2025 12:24,26/3/2025 12:31,0:07:20,3,,,Desplaines St & Kinzie St,TA1306000003,41.9,-87.67,41.88871604,-87.64444785,member
D1776067797FC5C0,electric_bike,3/3/2025 16:28,3/3/2025 16:33,0:05:30,1,,,Orleans St & Chestnut St (NEXT Apts),620,41.88,-87.64,41.898203,-87.637536,member
2B80962FE5D53258,electric_bike,30/3/2025 17:08,30/3/2025 17:11,0:03:42,7,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.65,41.88871604,-87.64444785,member
3E7198319A3FDCBC,electric_bike,28/3/2025 18:28,28/3/2025 18:35,0:06:43,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
5FFFA09001F02F8F,electric_bike,19/3/2025 12:26,19/3/2025 12:33,0:07:02,3,,,Orleans St & Chestnut St (NEXT Apts),620,41.89,-87.65,41.898203,-87.637536,member
5A9A3D82417AA33A,electric_bike,12/3/2025 14:37,12/3/2025 14:41,0:04:26,3,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.64,41.88871604,-87.64444785,member
FBACC127D6413C38,electric_bike,9/3/2025 23:39,9/3/2025 23:47,0:07:55,7,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.63,41.88871604,-87.64444785,member
D6D728434E8B9DAB,electric_bike,21/3/2025 10:37,21/3/2025 10:40,0:03:02,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.66,41.88871604,-87.64444785,member
F1B710E894DAE8D6,electric_bike,27/3/2025 10:44,27/3/2025 10:47,0:03:34,4,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.66,41.88871604,-87.64444785,member
133035B43077B879,electric_bike,15/3/2025 18:55,15/3/2025 19:09,0:14:05,6,,,Racine Ave & 115th St,24432,41.68,-87.66,41.68476,-87.65196,member
B999E6982506262A,electric_bike,15/3/2025 7:09,15/3/2025 7:18,0:09:10,6,,,Francisco Ave & Montrose Ave,446,41.96,-87.73,41.9610471,-87.700901,member
3A91FDA2CE5C00E3,electric_bike,12/3/2025 13:07,12/3/2025 13:12,0:04:42,3,,,Orleans St & Chestnut St (NEXT Apts),620,41.89,-87.62,41.898203,-87.637536,member
FE7BA2EBF2D06C91,electric_bike,15/3/2025 18:32,15/3/2025 19:10,0:37:28,6,,,Public Rack - Octavia Ave & Touhy Ave,1173,41.94,-87.71,42.01173846,-87.80832137,member
35AF2E10B2F5AD3A,electric_bike,28/3/2025 17:53,28/3/2025 20:31,2:37:43,5,,,Desplaines St & Kinzie St,TA1306000003,41.86,-87.61,41.88871604,-87.64444785,member
688CE2B6236C498B,electric_bike,30/3/2025 12:52,30/3/2025 12:56,0:03:34,7,,,Desplaines St & Kinzie St,TA1306000003,41.9,-87.65,41.88871604,-87.64444785,member
D3D1ED7C2FDC7AF7,electric_bike,10/3/2025 14:47,10/3/2025 14:52,0:05:49,1,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.64,41.88871604,-87.64444785,member
5D6BDE7ADF902AF0,electric_bike,1/3/2025 12:24,1/3/2025 12:26,0:02:39,6,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.65,41.88871604,-87.64444785,member
56AEDA2A580F4B0E,electric_bike,7/3/2025 23:42,7/3/2025 23:46,0:03:28,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
6BB89A662474810C,electric_bike,15/3/2025 20:36,15/3/2025 20:48,0:12:24,6,,,Desplaines St & Kinzie St,TA1306000003,41.92,-87.65,41.88871604,-87.64444785,member
95D32833676CAE49,electric_bike,26/3/2025 18:27,26/3/2025 18:42,0:14:56,3,,,Desplaines St & Kinzie St,TA1306000003,41.93,-87.68,41.88871604,-87.64444785,member
5A09BD08485F6379,electric_bike,2/3/2025 21:31,2/3/2025 21:38,0:06:50,7,,,Hoyne Ave & Balmoral Ave,655,41.98,-87.67,41.979851,-87.681932,member
2E6B7ED5C03A8EAF,classic_bike,28/3/2025 17:59,28/3/2025 18:15,0:15:59,5,Mies van der Rohe Way & Chestnut St,15529,Desplaines St & Kinzie St,TA1306000003,41.89858665,-87.62191523,41.88871604,-87.64444785,casual
4AB467D5B664E33B,electric_bike,8/3/2025 14:29,8/3/2025 14:42,0:13:14,6,Mies van der Rohe Way & Chestnut St,15529,Desplaines St & Kinzie St,TA1306000003,41.89858665,-87.62191523,41.88871604,-87.64444785,casual
123D92AD3BAC40A5,classic_bike,30/3/2025 14:40,30/3/2025 14:55,0:15:34,7,Mies van der Rohe Way & Chestnut St,15529,Desplaines St & Kinzie St,TA1306000003,41.89858665,-87.62191523,41.88871604,-87.64444785,casual
BDA2E2FA6D9D3B0A,classic_bike,17/3/2025 17:14,17/3/2025 17:17,0:03:23,1,Desplaines St & Randolph St,15535,Desplaines St & Kinzie St,TA1306000003,41.883703,-87.644238,41.88871604,-87.64444785,member
CB3AC2F80FDB836E,classic_bike,13/3/2025 16:57,13/3/2025 17:08,0:11:42,4,Lincoln Ave & Belle Plaine Ave,TA1309000026,Hoyne Ave & Balmoral Ave,655,41.95600355,-87.68016145,41.979851,-87.681932,member
EDEF502580A6A980,classic_bike,5/3/2025 7:29,5/3/2025 7:42,0:13:51,3,Honore St & Division St,TA1305000034,Desplaines St & Kinzie St,TA1306000003,41.903119,-87.673935,41.88871604,-87.64444785,casual
BED5A08D1D320BEF,electric_bike,27/3/2025 7:53,27/3/2025 8:04,0:10:52,4,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Desplaines St & Kinzie St,TA1306000003,41.901315,-87.677409,41.88871604,-87.64444785,member
50924E3B375DD8B4,electric_bike,29/3/2025 11:08,29/3/2025 11:13,0:05:22,6,Lincoln Ave & Sunnyside Ave,TA1307000156,Francisco Ave & Montrose Ave,446,41.963004,-87.684781,41.9610471,-87.700901,casual
52B4FB17ABD28267,classic_bike,11/3/2025 21:32,11/3/2025 21:40,0:08:00,2,Lincoln Ave & Sunnyside Ave,TA1307000156,Hoyne Ave & Balmoral Ave,655,41.963004,-87.684781,41.979851,-87.681932,member
2E633C08AC5BDCF7,electric_bike,24/3/2025 15:48,24/3/2025 15:52,0:04:06,1,Clinton St & Washington Blvd,WL-012,Desplaines St & Kinzie St,TA1306000003,41.88338,-87.64117,41.88871604,-87.64444785,member
1EBC45CA5DA9F66A,electric_bike,31/3/2025 17:24,31/3/2025 17:28,0:04:25,1,Clinton St & Washington Blvd,WL-012,Desplaines St & Kinzie St,TA1306000003,41.88338,-87.64117,41.88871604,-87.64444785,member
AA673ACEF681161E,electric_bike,21/3/2025 7:44,21/3/2025 7:52,0:07:45,5,Wabash Ave & Grand Ave,TA1307000117,Desplaines St & Kinzie St,TA1306000003,41.891466,-87.626761,41.88871604,-87.64444785,member
BB59FB0B00B512E4,electric_bike,12/3/2025 22:39,12/3/2025 22:45,0:06:01,3,Wabash Ave & Grand Ave,TA1307000117,Desplaines St & Kinzie St,TA1306000003,41.89171255,-87.62674475,41.88871604,-87.64444785,member
FE69C2686F6EC721,electric_bike,17/3/2025 23:42,17/3/2025 23:47,0:04:26,1,Wabash Ave & Grand Ave,TA1307000117,Desplaines St & Kinzie St,TA1306000003,41.89142811,-87.62648821,41.88871604,-87.64444785,member
DA39B6152A72ECE0,classic_bike,3/3/2025 17:42,3/3/2025 17:46,0:03:57,1,Central Ave & Altgeld St,23182,Mango Ave & Diversey Ave,23175,41.9258119,-87.7663685,41.9309625,-87.7698856,casual
DAA9E067E023763F,classic_bike,8/3/2025 17:07,8/3/2025 17:23,0:15:50,6,Lincoln Ave & Sunnyside Ave,TA1307000156,Hoyne Ave & Balmoral Ave,655,41.963004,-87.684781,41.979851,-87.681932,member
7DF53AFF343F1B77,electric_bike,14/3/2025 23:30,14/3/2025 23:56,0:26:33,5,,,California & 16th St,426,41.91,-87.63,41.859228,-87.695562,member
92710DEC6B377173,electric_bike,17/3/2025 20:41,17/3/2025 20:47,0:05:27,1,,,California & 16th St,426,41.86,-87.68,41.859228,-87.695562,member
7850DD31D16B392A,electric_bike,24/3/2025 17:36,24/3/2025 17:41,0:05:08,1,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.63,41.88871604,-87.64444785,member
F7AB750D18DB6787,electric_bike,4/3/2025 17:05,4/3/2025 17:11,0:06:44,2,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.63,41.88871604,-87.64444785,member
C22E67C56AB19B53,electric_bike,20/3/2025 18:46,20/3/2025 18:52,0:06:14,4,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.63,41.88871604,-87.64444785,member
01685EF2144909D9,electric_bike,13/3/2025 22:26,13/3/2025 22:41,0:14:53,4,,,Orleans St & Chestnut St (NEXT Apts),620,41.94,-87.65,41.898203,-87.637536,member
1789151B67B5DF2B,electric_bike,28/3/2025 9:30,28/3/2025 9:51,0:20:49,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
5FF7970A1954A0DB,electric_bike,18/3/2025 11:35,18/3/2025 11:42,0:07:27,2,,,Orleans St & Chestnut St (NEXT Apts),620,41.88,-87.64,41.898203,-87.637536,member
7671A8BD8AD4A6EA,electric_bike,24/3/2025 10:07,24/3/2025 10:19,0:12:19,1,,,Desplaines St & Kinzie St,TA1306000003,41.91,-87.68,41.88871604,-87.64444785,member
21D4A626439737CF,electric_bike,29/3/2025 14:06,29/3/2025 15:01,0:55:28,6,,,Hoyne Ave & Balmoral Ave,655,41.93,-87.65,41.979851,-87.681932,member
F190B66C78A32DB2,electric_bike,10/3/2025 8:21,10/3/2025 8:31,0:09:59,1,,,Desplaines St & Kinzie St,TA1306000003,41.9,-87.68,41.88871604,-87.64444785,member
77226D3452EA5C43,electric_bike,22/3/2025 0:52,22/3/2025 1:00,0:07:46,6,,,Orleans St & Chestnut St (NEXT Apts),620,41.92,-87.64,41.898203,-87.637536,casual
614F156A40D7D8D9,electric_bike,22/3/2025 15:11,22/3/2025 15:27,0:16:41,6,,,Desplaines St & Kinzie St,TA1306000003,41.92,-87.69,41.88871604,-87.64444785,casual
6F275AD92D7417F4,electric_bike,12/3/2025 21:02,12/3/2025 21:33,0:31:18,3,,,Yates Blvd & 75th St,KA1503000024,41.76,-87.57,41.758768,-87.56644,casual
D7866C46CCE1233D,electric_bike,14/3/2025 18:47,14/3/2025 18:53,0:06:20,5,,,Hoyne Ave & Balmoral Ave,655,41.98,-87.7,41.979851,-87.681932,casual
41633B16B833696B,electric_bike,17/3/2025 11:01,17/3/2025 11:18,0:17:49,1,,,Orleans St & Chestnut St (NEXT Apts),620,41.91,-87.7,41.898203,-87.637536,member
23DFD868F9D308FD,electric_bike,19/3/2025 19:19,19/3/2025 19:22,0:03:03,3,,,Orleans St & Chestnut St (NEXT Apts),620,41.9,-87.64,41.898203,-87.637536,member
65E81A89E434756E,electric_bike,27/3/2025 6:55,27/3/2025 6:58,0:02:41,4,,,Orleans St & Chestnut St (NEXT Apts),620,41.9,-87.63,41.898203,-87.637536,member
5CA785B2FAC15B39,electric_bike,14/3/2025 16:31,14/3/2025 16:44,0:12:47,5,Richmond St & Lincoln Ave,21452,Hoyne Ave & Balmoral Ave,655,41.9881174,-87.7031754,41.979851,-87.681932,member
D9B8FC9296666A67,electric_bike,4/3/2025 17:53,4/3/2025 17:58,0:04:27,2,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
87A7976F479FC7DE,electric_bike,13/3/2025 6:41,13/3/2025 7:00,0:18:31,4,,,Desplaines St & Kinzie St,TA1306000003,41.95,-87.65,41.88871604,-87.64444785,member
B9D92DD42A0C5DEB,electric_bike,11/3/2025 14:39,11/3/2025 14:42,0:03:02,2,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.65,41.88871604,-87.64444785,member
D743C9CC74858BBD,electric_bike,12/3/2025 21:39,12/3/2025 21:46,0:06:34,3,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.88871604,-87.64444785,member
573F92684BEA3478,electric_bike,16/3/2025 22:08,16/3/2025 22:11,0:02:51,7,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.65,41.88871604,-87.64444785,member
868079DED26279B1,electric_bike,14/3/2025 13:34,14/3/2025 13:42,0:07:37,5,,,Hoyne Ave & Balmoral Ave,655,41.97,-87.69,41.979851,-87.681932,member
A9E60AF50405D49C,electric_bike,7/3/2025 5:18,7/3/2025 5:27,0:08:24,5,,,Orleans St & Chestnut St (NEXT Apts),620,41.88,-87.66,41.898203,-87.637536,member
BBB301A55E10C157,electric_bike,27/3/2025 17:23,27/3/2025 17:35,0:11:10,4,,,Western Ave & Ardmore Ave,464,41.99,-87.71,41.9867636,-87.6898796,member
5A6E415DE039E4DE,electric_bike,23/3/2025 14:21,23/3/2025 14:24,0:03:33,7,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.66,41.88871604,-87.64444785,member
79AE5C5BFF82963D,electric_bike,27/3/2025 16:09,27/3/2025 16:11,0:01:40,4,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.65,41.88871604,-87.64444785,member
5D6E7C28DF846986,electric_bike,7/3/2025 13:10,7/3/2025 13:11,0:01:16,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.64,41.88871604,-87.64444785,member
2E477EB83D1DAFCA,electric_bike,7/3/2025 8:44,7/3/2025 8:55,0:10:40,5,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.64,41.88871604,-87.64444785,member
A386F97AF5348B0E,electric_bike,7/3/2025 9:39,7/3/2025 9:51,0:11:40,5,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.65,41.88871604,-87.64444785,member
DDDAE2D9E677B43B,electric_bike,7/3/2025 15:06,7/3/2025 15:09,0:02:57,5,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.64,41.88871604,-87.64444785,member
F4804D3009E008B0,electric_bike,4/3/2025 18:23,4/3/2025 18:26,0:03:08,2,,,Desplaines St & Kinzie St,TA1306000003,41.88,-87.64,41.88871604,-87.64444785,member
50ED4BCA3E0731D7,electric_bike,4/3/2025 9:11,4/3/2025 9:22,0:10:29,2,,,Desplaines St & Kinzie St,TA1306000003,41.91,-87.63,41.88871604,-87.64444785,member
A6FF0EABE2153C4D,electric_bike,14/3/2025 9:21,14/3/2025 9:32,0:10:56,5,,,Desplaines St & Kinzie St,TA1306000003,41.91,-87.63,41.88871604,-87.64444785,member
33EB32180FC53EAD,electric_bike,15/3/2025 22:10,15/3/2025 22:27,0:16:27,6,,,Wabash Ave & 16th St,SL-012,41.9,-87.65,41.860384,-87.625813,member
B92D01888F1DCA62,electric_bike,25/3/2025 13:58,25/3/2025 14:01,0:03:32,2,,,Woodlawn Ave & 58th St,22002,41.79,-87.59,41.789381,-87.596479,member
9F037B988D316018,electric_bike,23/3/2025 15:17,23/3/2025 15:19,0:01:56,7,,,Wabash Ave & 16th St,SL-012,41.85,-87.63,41.860384,-87.625813,member
89809B487225546A,electric_bike,31/3/2025 18:25,31/3/2025 18:29,0:03:21,1,,,Woodlawn Ave & 58th St,22002,41.8,-87.6,41.789381,-87.596479,casual
05533B18B15AAA38,electric_bike,15/3/2025 11:13,15/3/2025 11:37,0:23:41,6,,,Knox Ave & Montrose Ave,592,41.96,-87.64,41.960631,-87.745359,casual
4AEEFBF4543323D5,electric_bike,21/3/2025 8:25,21/3/2025 8:27,0:02:21,5,Campbell Ave & Montrose Ave,15623,Rockwell St & Eastwood Ave,KA1504000093,41.961524,-87.691177,41.96590014,-87.69363849,member
BD4E0F559BC3B071,electric_bike,11/3/2025 18:39,11/3/2025 18:41,0:02:11,2,,,Woodlawn Ave & 58th St,22002,41.79,-87.59,41.789381,-87.596479,member
BDC93B410768FB1B,electric_bike,30/3/2025 13:18,30/3/2025 13:24,0:05:21,7,,,Woodlawn Ave & 58th St,22002,41.8,-87.59,41.789381,-87.596479,member
8ADBA7C41972B369,electric_bike,31/3/2025 7:07,31/3/2025 7:12,0:05:01,1,,,Woodlawn Ave & 58th St,22002,41.8,-87.6,41.789381,-87.596479,member
1D3192EBAF4F9D18,electric_bike,26/3/2025 7:02,26/3/2025 7:06,0:03:58,3,,,Woodlawn Ave & 58th St,22002,41.8,-87.59,41.789381,-87.596479,member
9EEC78BF69A80BB0,electric_bike,23/3/2025 11:35,23/3/2025 11:44,0:08:34,7,,,Wabash Ave & 16th St,SL-012,41.87,-87.63,41.860384,-87.625813,member
1D1FA60F96CC7D46,electric_bike,11/3/2025 9:27,11/3/2025 9:33,0:05:42,2,,,Wentworth Ave & 35th St,KA1503000005,41.84,-87.65,41.830777,-87.632504,member
EBD77CC19529D7C6,electric_bike,6/3/2025 14:40,6/3/2025 14:47,0:06:39,4,Lake Park Ave & 47th St,TA1308000035,Woodlawn Ave & 58th St,22002,41.809443,-87.591875,41.789381,-87.596479,member
14399367323439A3,classic_bike,12/3/2025 7:43,12/3/2025 7:59,0:15:51,3,Lincoln Ave & Roscoe St*,chargingstx5,Rockwell St & Eastwood Ave,KA1504000093,41.94335025,-87.67066777,41.96590014,-87.69363849,member
30C199E3812AA127,classic_bike,19/3/2025 8:02,19/3/2025 8:22,0:19:34,3,Lincoln Ave & Roscoe St*,chargingstx5,Rockwell St & Eastwood Ave,KA1504000093,41.94335025,-87.67066777,41.96590014,-87.69363849,member
111F4F5529D00523,classic_bike,28/3/2025 18:36,28/3/2025 18:54,0:17:52,5,Lake Park Ave & 47th St,TA1308000035,Woodlawn Ave & 58th St,22002,41.809443,-87.591875,41.789381,-87.596479,casual
26C05A6FC28F3526,classic_bike,23/3/2025 0:12,23/3/2025 0:30,0:17:59,7,Desplaines St & Randolph St,15535,Wabash Ave & 16th St,SL-012,41.883703,-87.644238,41.860384,-87.625813,casual
8AA6E3EB6A7C7907,classic_bike,23/3/2025 0:11,23/3/2025 0:30,0:18:39,7,Desplaines St & Randolph St,15535,Wabash Ave & 16th St,SL-012,41.883703,-87.644238,41.860384,-87.625813,casual
80CBE64A2A1E9A23,classic_bike,31/3/2025 14:47,31/3/2025 15:03,0:16:18,1,Wabash Ave & Grand Ave,TA1307000117,Wabash Ave & 16th St,SL-012,41.891466,-87.626761,41.860384,-87.625813,member
164E288D93ABA349,electric_bike,21/3/2025 15:54,21/3/2025 16:07,0:12:30,5,Wabash Ave & Grand Ave,TA1307000117,Wabash Ave & 16th St,SL-012,41.891466,-87.626761,41.860384,-87.625813,member
43BCF5A833641A10,classic_bike,20/3/2025 13:36,20/3/2025 13:41,0:04:27,4,California Ave & Montrose Ave,15622,Rockwell St & Eastwood Ave,KA1504000093,41.961068,-87.695439,41.96590014,-87.69363849,member
02577924296F6A36,electric_bike,12/3/2025 18:58,12/3/2025 19:01,0:02:51,3,California Ave & Montrose Ave,15622,Rockwell St & Eastwood Ave,KA1504000093,41.961068,-87.695439,41.96590014,-87.69363849,casual
3431185584035E3E,electric_bike,26/3/2025 7:58,26/3/2025 8:01,0:03:01,3,,,Rockwell St & Eastwood Ave,KA1504000093,41.96,-87.69,41.96590014,-87.69363849,member
2D852B2A9A678532,classic_bike,2/3/2025 18:30,2/3/2025 18:45,0:15:33,7,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
089BD96590FE083B,classic_bike,3/3/2025 15:52,3/3/2025 16:10,0:18:10,1,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
37EE05E0589D66E5,electric_bike,14/3/2025 15:57,14/3/2025 16:04,0:06:49,5,,,Woodlawn Ave & 58th St,22002,41.8,-87.59,41.789381,-87.596479,casual
26CB89CDE87F0861,classic_bike,27/3/2025 15:54,27/3/2025 16:10,0:15:20,4,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
DB91D775B9FFB704,classic_bike,11/3/2025 15:47,11/3/2025 16:05,0:17:56,2,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
9D89023395AA2C0A,classic_bike,31/3/2025 16:05,31/3/2025 16:22,0:17:15,1,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
17DE76220A2971D7,classic_bike,30/3/2025 18:31,30/3/2025 18:49,0:17:21,7,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
A2B2C2B5C9638CC8,classic_bike,3/3/2025 8:38,3/3/2025 8:41,0:03:23,1,Campbell Ave & Montrose Ave,15623,Rockwell St & Eastwood Ave,KA1504000093,41.961524,-87.691177,41.96590014,-87.69363849,member
7FA0DC832F8D6FD6,electric_bike,25/3/2025 15:08,25/3/2025 15:22,0:14:29,2,,,Mozart St & 55th St,24267,41.83,-87.67,41.79375,-87.69472,member
5FCC5D196AF8FB08,electric_bike,13/3/2025 10:20,13/3/2025 10:22,0:02:10,4,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
D2B6B47A154A484B,electric_bike,28/3/2025 12:07,28/3/2025 12:29,0:21:42,5,,,Rockwell St & Eastwood Ave,KA1504000093,41.91,-87.71,41.96590014,-87.69363849,member
B3581CB93721B4F8,electric_bike,20/3/2025 17:05,20/3/2025 17:13,0:08:09,4,,,St Louis Ave & 59th St,21387,41.8,-87.7,41.78589,-87.71057,member
ED14BCD0C2A9F3A6,electric_bike,12/3/2025 9:37,12/3/2025 9:38,0:01:39,3,,,Woodlawn Ave & 58th St,22002,41.78,-87.6,41.789381,-87.596479,member
B0AAA8F8F00ADCD8,electric_bike,13/3/2025 9:49,13/3/2025 9:54,0:05:27,4,,,St Louis Ave & 59th St,21387,41.79,-87.7,41.78589,-87.71057,member
EFDCA4DD96704D08,electric_bike,26/3/2025 15:44,26/3/2025 15:52,0:08:19,3,,,Woodlawn Ave & 58th St,22002,41.79,-87.63,41.789381,-87.596479,member
4878095066C75739,classic_bike,24/3/2025 16:02,24/3/2025 16:18,0:16:16,1,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
A3829751D39253AC,classic_bike,12/3/2025 15:13,12/3/2025 15:16,0:02:19,3,Campbell Ave & Montrose Ave,15623,Rockwell St & Eastwood Ave,KA1504000093,41.961524,-87.691177,41.96590014,-87.69363849,member
5128761774A6D488,electric_bike,2/3/2025 16:20,2/3/2025 16:26,0:05:14,7,,,Knox Ave & Montrose Ave,592,41.97,-87.74,41.960631,-87.745359,member
D2FE8ACFBEF24E67,electric_bike,28/3/2025 16:37,28/3/2025 16:39,0:02:08,5,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
267502CFB46D9768,electric_bike,21/3/2025 20:26,21/3/2025 20:43,0:16:40,5,,,Knox Ave & Montrose Ave,592,41.95,-87.74,41.960631,-87.745359,member
1FB6A13ECB5B8B29,classic_bike,22/3/2025 17:50,22/3/2025 17:54,0:03:44,6,Campbell Ave & Montrose Ave,15623,Rockwell St & Eastwood Ave,KA1504000093,41.961524,-87.691177,41.96590014,-87.69363849,member
C0F421DB9C5A4D57,electric_bike,15/3/2025 10:17,15/3/2025 10:36,0:18:20,6,,,Wabash Ave & 16th St,SL-012,41.91,-87.65,41.860384,-87.625813,member
3C76401DA12D2826,electric_bike,18/3/2025 17:55,18/3/2025 18:01,0:05:40,2,,,Rockwell St & Eastwood Ave,KA1504000093,41.96,-87.71,41.96590014,-87.69363849,casual
D991E70A6FF33304,classic_bike,26/3/2025 14:53,26/3/2025 15:09,0:15:37,3,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590014,-87.69363849,member
8511FA110626D942,electric_bike,10/3/2025 18:34,10/3/2025 18:59,0:25:17,1,,,Indiana Ave & 31st St,TA1308000036,41.91,-87.63,41.838842,-87.621857,casual
8C9D78C71FE37EF9,electric_bike,10/3/2025 17:53,10/3/2025 17:55,0:02:01,1,,,Woodlawn Ave & 58th St,22002,41.78,-87.6,41.789381,-87.596479,member
2D7797B0BCECA9DA,electric_bike,31/3/2025 20:36,31/3/2025 20:42,0:06:30,1,,,Rockwell St & Eastwood Ave,KA1504000093,41.97,-87.68,41.96590014,-87.69363849,member
BBAF40C2D8793722,electric_bike,13/3/2025 8:20,13/3/2025 8:22,0:02:30,4,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
B24B7AFB5752EAE1,electric_bike,13/3/2025 17:00,13/3/2025 17:08,0:08:44,4,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
1D2F52D552835DDD,electric_bike,1/3/2025 10:58,1/3/2025 11:06,0:08:34,6,,,Knox Ave & Montrose Ave,592,41.96,-87.7,41.960631,-87.745359,member
D3356BC77F0E6928,electric_bike,6/3/2025 13:08,6/3/2025 13:12,0:03:06,4,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
F27466102FB4EDE4,electric_bike,9/3/2025 8:36,9/3/2025 8:39,0:02:29,7,,,Woodlawn Ave & 58th St,22002,41.8,-87.6,41.789381,-87.596479,member
58C1A72859FD97F8,electric_bike,6/3/2025 16:53,6/3/2025 16:56,0:02:15,4,,,Woodlawn Ave & 58th St,22002,41.79,-87.6,41.789381,-87.596479,member
